hostname, date time,#threads,operations/thread,total time taken(ms),#total operations,operations per second,Latency(microseconds),search weight,insert weight,delete weight,#search operations,#insert operations,#remove operations,size before,size after,#successful search operations,#successful insert operations,#successful remove operations,min key,max key,distribution type
sahil-lab-pc,2018-02-26 17:20:25,34,16000000,153519,544000000,3543.54,9.595,10,45,45,54395739,244805063,244799198,15,40,26760051,120232051,120232026,5,80,uniform
sahil-lab-pc,2018-02-26 17:20:35,35,1000000,9747,35000000,3590.85,9.74727,10,45,45,3498665,15753008,15748327,15,32,1721858,7734382,7734365,5,80,uniform
sahil-lab-pc,2018-02-26 17:20:54,35,2000000,19462,70000000,3596.75,9.7312,10,45,45,6995819,31503656,31500525,15,32,3442703,15468990,15468973,5,80,uniform
sahil-lab-pc,2018-02-26 17:21:33,35,4000000,39179,140000000,3573.34,9.79493,10,45,45,14002043,63000639,62997318,15,36,6889412,30944412,30944391,5,80,uniform
sahil-lab-pc,2018-02-26 17:22:52,35,8000000,78481,280000000,3567.74,9.81014,10,45,45,28004625,125990853,126004522,15,42,13776573,61879002,61878975,5,80,uniform
sahil-lab-pc,2018-02-26 17:25:27,35,16000000,155420,560000000,3603.14,9.71375,10,45,45,56006905,251995596,251997499,15,38,27556819,123764823,123764800,5,80,uniform
sahil-lab-pc,2018-02-26 17:25:38,36,1000000,10028,36000000,3589.95,10.0288,10,45,45,3601089,16199134,16199777,15,35,1770034,7954122,7954102,5,80,uniform
sahil-lab-pc,2018-02-26 17:25:58,36,2000000,20034,72000000,3593.89,10.0172,10,45,45,7200299,32397792,32401909,15,37,3543029,15912177,15912155,5,80,uniform
sahil-lab-pc,2018-02-26 17:26:38,36,4000000,40303,144000000,3572.94,10.0758,10,45,45,14400385,64797069,64802546,15,34,7081022,31827755,31827736,5,80,uniform
sahil-lab-pc,2018-02-26 17:27:59,36,8000000,80504,288000000,3577.46,10.0631,10,45,45,28801427,129601553,129597020,15,40,14170860,63641912,63641887,5,80,uniform
sahil-lab-pc,2018-02-26 17:30:40,36,16000000,160863,576000000,3580.69,10.0539,10,45,45,57606411,259211688,259181901,15,32,28348963,127289952,127289935,5,80,uniform
sahil-lab-pc,2018-02-26 17:30:50,37,1000000,10231,37000000,3616.46,10.2316,10,45,45,3700012,16653837,16646151,15,35,1820602,8175944,8175924,5,80,uniform
sahil-lab-pc,2018-02-26 17:31:11,37,2000000,20500,74000000,3609.76,10.2505,10,45,45,7400140,33302162,33297698,15,33,3641295,16359939,16359921,5,80,uniform
sahil-lab-pc,2018-02-26 17:31:52,37,4000000,40879,148000000,3620.44,10.2198,10,45,45,14806193,66601137,66592670,15,44,7283526,32702351,32702322,5,80,uniform
sahil-lab-pc,2018-02-26 17:33:13,37,8000000,81739,296000000,3621.28,10.2174,10,45,45,29602636,133199808,133197556,15,37,14560315,65415531,65415509,5,80,uniform
sahil-lab-pc,2018-02-26 17:35:58,37,16000000,164695,592000000,3594.52,10.2935,10,45,45,59210105,266404295,266385600,15,33,29126388,130819771,130819753,5,80,uniform
sahil-lab-pc,2018-02-26 17:36:12,38,1000000,10410,38000000,3650.34,10.4101,10,45,45,3801964,17100209,17097827,15,40,1873465,8397532,8397507,5,80,uniform
sahil-lab-pc,2018-02-26 17:36:35,38,2000000,22188,76000000,3425.27,11.094,10,45,45,7600849,34202198,34196953,15,40,3738197,16798810,16798785,5,80,uniform
sahil-lab-pc,2018-02-26 17:37:18,38,4000000,43177,152000000,3520.39,10.7943,10,45,45,15195686,68394487,68409827,15,37,7472928,33596838,33596816,5,80,uniform
sahil-lab-pc,2018-02-26 17:38:42,38,8000000,84433,304000000,3600.49,10.5542,10,45,45,30399998,136793261,136806741,15,37,14957153,67186585,67186563,5,80,uniform
sahil-lab-pc,2018-02-26 17:41:50,39,1000000,10895,39000000,3579.62,10.8958,10,45,45,3902360,17555541,17542099,15,39,1920986,8620740,8620716,5,80,uniform
sahil-lab-pc,2018-02-26 17:42:12,39,2000000,21717,78000000,3591.66,10.8585,10,45,45,7800598,35103969,35095433,15,41,3838458,17233364,17233338,5,80,uniform
sahil-lab-pc,2018-02-26 17:42:56,39,4000000,44002,156000000,3545.29,11.0007,10,45,45,15602189,70207108,70190703,15,41,7677576,34476081,34476055,5,80,uniform
sahil-lab-pc,2018-02-26 17:44:23,39,8000000,86437,312000000,3609.57,10.8046,10,45,45,31195658,140405953,140398389,15,39,15351243,68949673,68949649,5,80,uniform
sahil-lab-pc,2018-02-26 17:47:15,39,16000000,172276,624000000,3622.09,10.7673,10,45,45,62399340,280779667,280820993,15,32,30698979,137899268,137899251,5,80,uniform
sahil-lab-pc,2018-02-26 17:47:29,40,1000000,10966,40000000,3647.64,10.9666,10,45,45,4000346,18002619,17997035,15,46,1969366,8839968,8839937,5,80,uniform
sahil-lab-pc,2018-02-26 17:47:51,40,2000000,22084,80000000,3622.53,11.0421,10,45,45,7999296,35994737,36005967,15,29,3935499,17677854,17677840,5,80,uniform
sahil-lab-pc,2018-02-26 17:48:35,40,4000000,44035,160000000,3633.47,11.009,10,45,45,15999035,71995003,72005962,15,37,7868496,35356227,35356205,5,80,uniform
sahil-lab-pc,2018-02-26 17:50:03,40,8000000,87796,320000000,3644.81,10.9746,10,45,45,32006919,143996556,143996525,15,42,15744818,70702083,70702056,5,80,uniform
sahil-lab-pc,2018-02-26 17:53:15,30,1000000,8447,30000000,3551.56,8.44727,10,45,45,3001750,13498469,13499781,15,38,1476806,6628693,6628670,5,80,uniform
sahil-lab-pc,2018-02-26 17:53:32,30,2000000,16770,60000000,3577.82,8.38528,10,45,45,6001739,27002045,26996216,15,38,2951978,13260228,13260205,5,80,uniform
sahil-lab-pc,2018-02-26 17:54:05,30,4000000,33335,120000000,3599.82,8.33378,10,45,45,12000882,54003106,53996012,15,32,5906811,26522084,26522067,5,80,uniform
sahil-lab-pc,2018-02-26 17:55:12,30,8000000,66963,240000000,3584.07,8.37042,10,45,45,24003759,107997909,107998332,15,35,11810743,53038996,53038976,5,80,uniform
sahil-lab-pc,2018-02-26 17:57:26,30,16000000,133994,480000000,3582.25,8.37464,10,45,45,48004996,215997289,215997715,15,35,23622546,106077494,106077474,5,80,uniform
sahil-lab-pc,2018-02-26 17:57:35,31,1000000,8620,31000000,3596.29,8.62014,10,45,45,3101602,13945986,13952412,15,39,1525269,6851819,6851795,5,80,uniform
sahil-lab-pc,2018-02-26 17:57:52,31,2000000,17320,62000000,3579.68,8.66026,10,45,45,6203560,27902389,27894051,15,46,3050645,13703508,13703477,5,80,uniform
sahil-lab-pc,2018-02-26 17:58:27,31,4000000,34625,124000000,3581.23,8.65645,10,45,45,12401557,55797803,55800640,15,41,6102192,27401224,27401198,5,80,uniform
sahil-lab-pc,2018-02-26 17:59:37,31,8000000,69594,248000000,3563.53,8.69928,10,45,45,24798071,111590840,111611089,15,43,12196803,54791318,54791290,5,80,uniform
sahil-lab-pc,2018-02-26 18:01:55,31,16000000,138461,496000000,3582.24,8.65384,10,45,45,49597582,223226773,223175645,15,35,24407171,109613279,109613259,5,80,uniform
sahil-lab-pc,2018-02-26 18:02:04,32,1000000,8850,32000000,3615.82,8.8503,10,45,45,3200790,14400498,14398712,15,40,1574636,7068797,7068772,5,80,uniform
sahil-lab-pc,2018-02-26 18:02:22,32,2000000,17835,64000000,3588.45,8.91753,10,45,45,6400993,28799902,28799105,15,39,3149359,14142548,14142524,5,80,uniform
sahil-lab-pc,2018-02-26 18:02:58,32,4000000,35716,128000000,3583.83,8.92916,10,45,45,12803006,57594551,57602443,15,38,6298150,28289515,28289492,5,80,uniform
sahil-lab-pc,2018-02-26 18:04:09,32,8000000,71267,256000000,3592.13,8.90849,10,45,45,25597878,115180426,115221696,15,44,12594763,56573358,56573329,5,80,uniform
sahil-lab-pc,2018-02-26 18:06:31,32,16000000,142229,512000000,3599.83,8.88932,10,45,45,51208534,230396259,230395207,15,39,25192321,113143918,113143894,5,80,uniform
sahil-lab-pc,2018-02-26 18:06:41,33,1000000,9094,33000000,3628.77,9.09417,10,45,45,3301286,14845801,14852913,15,34,1623808,7289937,7289918,5,80,uniform
sahil-lab-pc,2018-02-26 18:06:59,33,2000000,18280,66000000,3610.5,9.14035,10,45,45,6596700,29697128,29706172,15,40,3244359,14587217,14587192,5,80,uniform
sahil-lab-pc,2018-02-26 18:07:36,33,4000000,36496,132000000,3616.83,9.12409,10,45,45,13199045,59391220,59409735,15,43,6491655,29172560,29172532,5,80,uniform
sahil-lab-pc,2018-02-26 18:08:49,33,8000000,73542,264000000,3589.79,9.19281,10,45,45,26398402,118806082,118795516,15,37,12984222,58343747,58343725,5,80,uniform
sahil-lab-pc,2018-02-26 18:11:16,33,16000000,147207,528000000,3586.79,9.20045,10,45,45,52819147,237585171,237595682,15,44,25983114,116679181,116679152,5,80,uniform
sahil-lab-pc,2018-02-26 18:11:26,34,1000000,9414,34000000,3611.64,9.41485,10,45,45,3400913,15304192,15294895,15,41,1673541,7514042,7514016,5,80,uniform
sahil-lab-pc,2018-02-26 18:11:45,34,2000000,18946,68000000,3589.15,9.47334,10,45,45,6804033,30597030,30598937,15,42,3348564,15021653,15021626,5,80,uniform
sahil-lab-pc,2018-02-26 18:12:23,34,4000000,37586,136000000,3618.37,9.39671,10,45,45,13594915,61208572,61196513,15,36,6690849,30054220,30054199,5,80,uniform
sahil-lab-pc,2018-02-26 18:13:38,34,8000000,75762,272000000,3590.19,9.47036,10,45,45,27198824,122401065,122400111,15,39,13383456,60106905,60106881,5,80,uniform
sahil-lab-pc,2018-02-26 18:16:10,34,16000000,151311,544000000,3595.24,9.45697,10,45,45,54401179,244780140,244818681,15,34,26758398,120216843,120216824,5,80,uniform
sahil-lab-pc,2018-02-26 18:16:20,35,1000000,9670,35000000,3619.44,9.6708,10,45,45,3500087,15746244,15753669,15,33,1721671,7734896,7734878,5,80,uniform
sahil-lab-pc,2018-02-26 18:16:39,35,2000000,19353,70000000,3617.01,9.67654,10,45,45,7000394,31499916,31499690,15,34,3445438,15467784,15467765,5,80,uniform
sahil-lab-pc,2018-02-26 18:17:18,35,4000000,38603,140000000,3626.66,9.65092,10,45,45,13996388,62996288,63007324,15,42,6885560,30937914,30937887,5,80,uniform
sahil-lab-pc,2018-02-26 18:18:35,35,8000000,77570,280000000,3609.64,9.69631,10,45,45,27988069,126008734,126003197,15,34,13771556,61874572,61874553,5,80,uniform
sahil-lab-pc,2018-02-26 18:21:11,35,16000000,155329,560000000,3605.25,9.70811,10,45,45,56004056,251987392,252008552,15,37,27550539,123747732,123747710,5,80,uniform
sahil-lab-pc,2018-02-26 18:21:21,36,1000000,9946,36000000,3619.55,9.94666,10,45,45,3600767,16203867,16195366,15,39,1770590,7956820,7956796,5,80,uniform
sahil-lab-pc,2018-02-26 18:21:41,36,2000000,19951,72000000,3608.84,9.97559,10,45,45,7195372,32398295,32406333,15,37,3538110,15908567,15908545,5,80,uniform
sahil-lab-pc,2018-02-26 18:22:21,36,4000000,40091,144000000,3591.83,10.0229,10,45,45,14400344,64794383,64805273,15,40,7079198,31822574,31822549,5,80,uniform
sahil-lab-pc,2018-02-26 18:23:41,36,8000000,79507,288000000,3622.32,9.93843,10,45,45,28800536,129605870,129593594,15,28,14170050,63641995,63641982,5,80,uniform
sahil-lab-pc,2018-02-26 18:26:20,36,16000000,159430,576000000,3612.87,9.96441,10,45,45,57607723,259185301,259206976,15,32,28344215,127273390,127273373,5,80,uniform
sahil-lab-pc,2018-02-26 18:26:31,37,1000000,10196,37000000,3628.87,10.1962,10,45,45,3698075,16653074,16648851,15,40,1818563,8176132,8176107,5,80,uniform
sahil-lab-pc,2018-02-26 18:26:51,37,2000000,20449,74000000,3618.76,10.2249,10,45,45,7400100,33303448,33296452,15,36,3642057,16352530,16352509,5,80,uniform
sahil-lab-pc,2018-02-26 18:27:32,37,4000000,40965,148000000,3612.84,10.2413,10,45,45,14797288,66608543,66594169,15,44,7281760,32710315,32710286,5,80,uniform
sahil-lab-pc,2018-02-26 18:28:54,37,8000000,81867,296000000,3615.62,10.2335,10,45,45,29601470,133197867,133200663,15,31,14556078,65409493,65409477,5,80,uniform
sahil-lab-pc,2018-02-26 18:31:38,37,16000000,164138,592000000,3606.72,10.2587,10,45,45,59208629,266373732,266417639,15,36,29117728,130815572,130815551,5,80,uniform
sahil-lab-pc,2018-02-26 18:31:49,38,1000000,10462,38000000,3632.19,10.4627,10,45,45,3800147,17096854,17102999,15,40,1869714,8396011,8395986,5,80,uniform
sahil-lab-pc,2018-02-26 18:32:10,38,2000000,20937,76000000,3629.94,10.4689,10,45,45,7600042,34203621,34196337,15,43,3741145,16793391,16793363,5,80,uniform
sahil-lab-pc,2018-02-26 18:32:52,38,4000000,42045,152000000,3615.17,10.5113,10,45,45,15198439,68403003,68398558,15,33,7474471,33592103,33592085,5,80,uniform
sahil-lab-pc,2018-02-26 18:34:16,38,8000000,83968,304000000,3620.43,10.496,10,45,45,30395026,136794793,136810181,15,42,14949677,67179899,67179872,5,80,uniform
sahil-lab-pc,2018-02-26 18:37:04,38,16000000,167764,608000000,3624.14,10.4853,10,45,45,60799237,273604566,273596197,15,37,29919750,134363732,134363710,5,80,uniform
sahil-lab-pc,2018-02-26 18:37:16,39,1000000,10773,39000000,3620.16,10.7731,10,45,45,3900504,17546277,17553219,15,38,1920137,8619611,8619588,5,80,uniform
sahil-lab-pc,2018-02-26 18:37:37,39,2000000,21499,78000000,3628.08,10.7495,10,45,45,7801833,35098561,35099606,15,45,3837658,17236207,17236177,5,80,uniform
sahil-lab-pc,2018-02-26 18:38:20,39,4000000,43247,156000000,3607.19,10.8119,10,45,45,15600787,70202875,70196338,15,29,7675957,34474181,34474167,5,80,uniform
sahil-lab-pc,2018-02-26 18:39:46,39,8000000,85984,312000000,3628.58,10.748,10,45,45,31205456,140386711,140407833,15,39,15344747,68943215,68943191,5,80,uniform
sahil-lab-pc,2018-02-26 18:42:39,39,16000000,172536,624000000,3616.64,10.7835,10,45,45,62383369,280793613,280823018,15,39,30691737,137900162,137900138,5,80,uniform
sahil-lab-pc,2018-02-26 18:42:55,40,1000000,11024,40000000,3628.45,11.0241,10,45,45,4001123,18002029,17996848,15,36,1969911,8840021,8840000,5,80,uniform
sahil-lab-pc,2018-02-26 18:43:17,40,2000000,21979,80000000,3639.84,10.9896,10,45,45,7998689,35999241,36002070,15,42,3934454,17677407,17677380,5,80,uniform
sahil-lab-pc,2018-02-26 18:44:01,40,4000000,44169,160000000,3622.45,11.0423,10,45,45,15996084,71997143,72006773,15,32,7869490,35361975,35361958,5,80,uniform
sahil-lab-pc,2018-02-26 18:45:29,40,8000000,87790,320000000,3645.06,10.9739,10,45,45,31997240,143996049,144006711,15,35,15741873,70705704,70705684,5,80,uniform
sahil-lab-pc,2018-02-26 18:48:36,30,1000000,8499,30000000,3529.83,8.49971,10,45,45,3002143,13499718,13498139,15,43,1476180,6628927,6628899,5,80,uniform
sahil-lab-pc,2018-02-26 18:48:53,30,2000000,16790,60000000,3573.56,8.39523,10,45,45,5996409,27006830,26996761,15,36,2949102,13259806,13259785,5,80,uniform
sahil-lab-pc,2018-02-26 18:49:27,30,4000000,33672,120000000,3563.79,8.41807,10,45,45,11994206,54003092,54002702,15,43,5902625,26525509,26525481,5,80,uniform
sahil-lab-pc,2018-02-26 18:50:34,30,8000000,67241,240000000,3569.25,8.40521,10,45,45,23999910,108001252,107998838,15,30,11804777,53036130,53036115,5,80,uniform
sahil-lab-pc,2018-02-26 18:52:49,30,16000000,134216,480000000,3576.32,8.38852,10,45,45,47994892,216010115,215994993,15,39,23616406,106074417,106074393,5,80,uniform
sahil-lab-pc,2018-02-26 18:52:57,31,1000000,8578,31000000,3613.9,8.57871,10,45,45,3097569,13952800,13949631,15,39,1523342,6851281,6851257,5,80,uniform
sahil-lab-pc,2018-02-26 18:53:15,31,2000000,17222,62000000,3600.05,8.61113,10,45,45,6199528,27900678,27899794,15,42,3050007,13700987,13700960,5,80,uniform
sahil-lab-pc,2018-02-26 18:53:49,31,4000000,34595,124000000,3584.33,8.64879,10,45,45,12398864,55808279,55792857,15,44,6102899,27400451,27400422,5,80,uniform
sahil-lab-pc,2018-02-26 18:54:58,31,8000000,69098,248000000,3589.11,8.63735,10,45,45,24795562,111601981,111602457,15,44,12200366,54807896,54807867,5,80,uniform
sahil-lab-pc,2018-02-26 18:57:17,31,16000000,138473,496000000,3581.93,8.6546,10,45,45,49613158,223202841,223184001,15,32,24405476,109605055,109605038,5,80,uniform
sahil-lab-pc,2018-02-26 18:57:26,32,1000000,8888,32000000,3600.36,8.88807,10,45,45,3199175,14397271,14403554,15,39,1573964,7072262,7072238,5,80,uniform
sahil-lab-pc,2018-02-26 18:57:44,32,2000000,17728,64000000,3610.11,8.86422,10,45,45,6400540,28803059,28796401,15,39,3149630,14140077,14140053,5,80,uniform
sahil-lab-pc,2018-02-26 18:58:19,32,4000000,35415,128000000,3614.29,8.85378,10,45,45,12800723,57610748,57588529,15,38,6298905,28281578,28281555,5,80,uniform
sahil-lab-pc,2018-02-26 18:59:31,32,8000000,71299,256000000,3590.51,8.91245,10,45,45,25598012,115223661,115178327,15,30,12591365,56570858,56570843,5,80,uniform
sahil-lab-pc,2018-02-26 19:01:53,32,16000000,142767,512000000,3586.26,8.923,10,45,45,51197597,230404223,230398180,15,43,25201746,113139638,113139610,5,80,uniform
sahil-lab-pc,2018-02-26 19:02:03,33,1000000,9187,33000000,3592.03,9.18719,10,45,45,3301962,14848365,14849673,15,39,1625535,7290315,7290291,5,80,uniform
sahil-lab-pc,2018-02-26 19:02:21,33,2000000,18403,66000000,3586.37,9.2018,10,45,45,6597555,29702332,29700113,15,38,3246645,14586327,14586304,5,80,uniform
sahil-lab-pc,2018-02-26 19:02:58,33,4000000,36721,132000000,3594.67,9.18041,10,45,45,13202663,59407745,59389592,15,41,6491601,29175150,29175124,5,80,uniform
sahil-lab-pc,2018-02-26 19:04:12,33,8000000,73597,264000000,3587.1,9.19963,10,45,45,26395441,118817033,118787526,15,40,12989687,58347279,58347254,5,80,uniform
sahil-lab-pc,2018-02-26 19:06:39,33,16000000,146839,528000000,3595.77,9.17748,10,45,45,52799978,237608315,237591707,15,34,25980809,116682525,116682506,5,80,uniform
sahil-lab-pc,2018-02-26 19:06:48,34,1000000,9394,34000000,3619.33,9.3945,10,45,45,3400571,15297785,15301644,15,39,1674209,7512168,7512144,5,80,uniform
sahil-lab-pc,2018-02-26 19:07:07,34,2000000,18892,68000000,3599.41,9.44611,10,45,45,6797952,30605218,30596830,15,34,3344745,15026656,15026637,5,80,uniform
sahil-lab-pc,2018-02-26 19:07:45,34,4000000,37743,136000000,3603.32,9.4358,10,45,45,13594697,61192285,61213018,15,39,6687447,30056252,30056228,5,80,uniform
sahil-lab-pc,2018-02-26 19:09:00,34,8000000,75482,272000000,3603.51,9.43534,10,45,45,27201816,122390830,122407354,15,33,13379023,60104506,60104488,5,80,uniform
sahil-lab-pc,2018-02-26 19:11:32,34,16000000,151200,544000000,3597.88,9.45004,10,45,45,54394603,244793135,244812262,15,40,26765799,120226414,120226389,5,80,uniform
sahil-lab-pc,2018-02-26 19:11:42,35,1000000,9679,35000000,3616.08,9.68,10,45,45,3500891,15745559,15753550,15,35,1723332,7735165,7735145,5,80,uniform
sahil-lab-pc,2018-02-26 19:12:01,35,2000000,19379,70000000,3612.16,9.68982,10,45,45,6999944,31497776,31502280,15,41,3444366,15467029,15467003,5,80,uniform
sahil-lab-pc,2018-02-26 19:12:40,35,4000000,39020,140000000,3587.9,9.75512,10,45,45,14001578,63010917,62987505,15,45,6888746,30932830,30932800,5,80,uniform
sahil-lab-pc,2018-02-26 19:13:58,35,8000000,77701,280000000,3603.56,9.71271,10,45,45,27990469,126003200,126006331,15,38,13769980,61888261,61888238,5,80,uniform
sahil-lab-pc,2018-02-26 19:16:33,35,16000000,155011,560000000,3612.65,9.68824,10,45,45,56009911,251988090,252001999,15,31,27550991,123748790,123748774,5,80,uniform
sahil-lab-pc,2018-02-26 19:16:43,36,1000000,9949,36000000,3618.45,9.94989,10,45,45,3600447,16198429,16201124,15,33,1770928,7958408,7958390,5,80,uniform
sahil-lab-pc,2018-02-26 19:17:03,36,2000000,20034,72000000,3593.89,10.0171,10,45,45,7198801,32401961,32399238,15,40,3542449,15911588,15911563,5,80,uniform
sahil-lab-pc,2018-02-26 19:17:43,36,4000000,39774,144000000,3620.46,9.94372,10,45,45,14407102,64785364,64807534,15,34,7085906,31819289,31819270,5,80,uniform
sahil-lab-pc,2018-02-26 19:19:03,36,8000000,79573,288000000,3619.32,9.94672,10,45,45,28797165,129616681,129586154,15,40,14172368,63643807,63643782,5,80,uniform
sahil-lab-pc,2018-02-26 19:21:41,36,16000000,158810,576000000,3626.98,9.92566,10,45,45,57602697,259201957,259195346,15,39,28341954,127280579,127280555,5,80,uniform
sahil-lab-pc,2018-02-26 19:21:52,37,1000000,10222,37000000,3619.64,10.2221,10,45,45,3698461,16656188,16645351,15,28,1819338,8175924,8175911,5,80,uniform
sahil-lab-pc,2018-02-26 19:22:12,37,2000000,20440,74000000,3620.35,10.2202,10,45,45,7399673,33306004,33294323,15,36,3640271,16356874,16356853,5,80,uniform
sahil-lab-pc,2018-02-26 19:22:53,37,4000000,40593,148000000,3645.95,10.1484,10,45,45,14802386,66601205,66596409,15,37,7281697,32702630,32702608,5,80,uniform
sahil-lab-pc,2018-02-26 19:24:15,37,8000000,82173,296000000,3602.16,10.2717,10,45,45,29591812,133213968,133194220,15,41,14558407,65423360,65423334,5,80,uniform
sahil-lab-pc,2018-02-26 19:27:00,37,16000000,164267,592000000,3603.89,10.2667,10,45,45,59199303,266396443,266404254,15,35,29130513,130828894,130828874,5,80,uniform
sahil-lab-pc,2018-02-26 19:27:10,38,1000000,10430,38000000,3643.34,10.4308,10,45,45,3800822,17097292,17101886,15,30,1869810,8396336,8396321,5,80,uniform
sahil-lab-pc,2018-02-26 19:27:31,38,2000000,21021,76000000,3615.43,10.5107,10,45,45,7596179,34199123,34204698,15,32,3737972,16797734,16797717,5,80,uniform
sahil-lab-pc,2018-02-26 19:28:13,38,4000000,42022,152000000,3617.15,10.5056,10,45,45,15199806,68401877,68398317,15,28,7478270,33593538,33593525,5,80,uniform
sahil-lab-pc,2018-02-26 19:29:38,38,8000000,84693,304000000,3589.43,10.5867,10,45,45,30408086,136794509,136797405,15,41,14958136,67171750,67171724,5,80,uniform
sahil-lab-pc,2018-02-26 19:32:26,38,16000000,167617,608000000,3627.32,10.4761,10,45,45,60802688,273605948,273591364,15,40,29920779,134364259,134364234,5,80,uniform
sahil-lab-pc,2018-02-26 19:32:39,39,1000000,10765,39000000,3622.85,10.7654,10,45,45,3897476,17546938,17555586,15,39,1915910,8616504,8616480,5,80,uniform
sahil-lab-pc,2018-02-26 19:33:01,39,2000000,21452,78000000,3636.02,10.7264,10,45,45,7798879,35103799,35097322,15,32,3837433,17235718,17235701,5,80,uniform
sahil-lab-pc,2018-02-26 19:33:43,39,4000000,42888,156000000,3637.38,10.7221,10,45,45,15604272,70196309,70199419,15,43,7673782,34466550,34466522,5,80,uniform
sahil-lab-pc,2018-02-26 19:35:10,39,8000000,86105,312000000,3623.48,10.7631,10,45,45,31200846,140410816,140388338,15,36,15349288,68952133,68952112,5,80,uniform
sahil-lab-pc,2018-02-26 19:38:45,39,16000000,197827,624000000,3154.27,12.3642,10,45,45,62392633,280806040,280801327,15,30,30691858,137893544,137893529,5,80,uniform
sahil-lab-pc,2018-02-26 19:39:30,40,1000000,11446,40000000,3494.67,11.4468,10,45,45,3999523,18001492,17998985,15,40,1968270,8838606,8838581,5,80,uniform
sahil-lab-pc,2018-02-26 19:39:52,40,2000000,22016,80000000,3633.72,11.0084,10,45,45,8000296,35991778,36007926,15,33,3935838,17678656,17678638,5,80,uniform
sahil-lab-pc,2018-02-26 19:40:36,40,4000000,43980,160000000,3638.02,10.9952,10,45,45,15992575,72005025,72002400,15,33,7869529,35354946,35354928,5,80,uniform
sahil-lab-pc,2018-02-26 19:42:05,40,8000000,88257,320000000,3625.77,11.0322,10,45,45,31994398,143988466,144017136,15,33,15738845,70717907,70717889,5,80,uniform
sahil-lab-pc,2018-02-26 19:45:16,30,1000000,8387,30000000,3576.96,8.38729,10,45,45,2999437,13502625,13497938,15,36,1475880,6628871,6628850,5,80,uniform
sahil-lab-pc,2018-02-26 19:45:33,30,2000000,16702,60000000,3592.38,8.35103,10,45,45,6001139,26999706,26999155,15,35,2950282,13257502,13257482,5,80,uniform
sahil-lab-pc,2018-02-26 19:46:07,30,4000000,33541,120000000,3577.71,8.38545,10,45,45,11997962,54004077,53997961,15,29,5903542,26522263,26522249,5,80,uniform
sahil-lab-pc,2018-02-26 19:47:14,30,8000000,66953,240000000,3584.6,8.36919,10,45,45,24002205,107984397,108013398,15,37,11812327,53041609,53041587,5,80,uniform
